Scenario.name,css_2,css_3,css_4,right_bica,right_brita2,tph_2,tph_3,tph_4,tph_bica,tph_brita2,tph_brita1,tph_bmeia,tph_pedrisco,tph_po,percAbaixo32mm_rcz,efic_2dPN4,percAbaixo5mm_pedrisco,capC2_capC3,capBT4_alimPP4,RR_BT2,fcap_BT2,RR_BT3,fcap_BT3,RR_BT4,fcap_BT4,carga_BT2,carga_BT3,carga_BT4,tph_total
Scenario 0090,30,17,16,0,100,478.3940744,530.3168213,126.2825918,80.9,107.9,119.4,35,114,173.3,59.42620876,83.72706675,20.31799645,0.902091081,1.183590779,4.518258816,1.088248617,3.149389858,0.862959706,2.98203366,0.902233248,99.99997753,100.0000444,99.96820212,630.5
Scenario 0091,30,17,16,100,0,478.3940744,631.2509531,128.4186648,0,0,147.2,41.1,133.7,183.7,66.25991085,81.92309324,21.21193701,0.757850855,0.506119974,4.518258816,1.088248617,3.047640021,0.864708804,1.960351273,0.917557395,99.99997753,99.99903509,99.96135454,505.7
Scenario 0092,30,17,16,100,100,478.3940744,631.2509531,126.2825915,0,130.7,141.6,41,136,188.3,66.25991085,81.83861554,21.58574295,0.757850855,1.05422991,4.518258816,1.088248617,3.047640021,0.864708804,2.824660568,0.902233248,99.99997753,99.9990351,99.96820187,637.6
Scenario 0093,30,17,17,0,0,478.3940744,530.3168213,132.1206953,80.9,0,128.4,34.1,108.9,166.5,59.42620876,84.02406609,19.85112724,0.902091081,0.589140658,4.518258816,1.088248617,3.149389858,0.862959706,1.84889766,0.922157519,99.99997753,100.0000444,99.95022959,518.8
Scenario 0094,30,17,17,0,100,478.3940744,530.3168213,129.2803144,80.9,111.9,121.9,34.2,111.8,171.7,59.42620876,83.86986841,20.29517365,0.902091081,1.199031403,4.518258816,1.088248617,3.149389858,0.862959706,2.728627431,0.902233248,99.99997753,100.0000444,99.96123874,632.4
Scenario 0095,30,17,17,100,0,478.3940744,631.2509531,131.3597794,0,0,150.2,40,130.6,181.5,66.25991085,82.09824727,21.16270679,0.757850855,0.505063434,4.518258816,1.088248617,3.047640021,0.864708804,1.807149629,0.916813935,99.99997753,99.99903509,99.95378905,502.3
Scenario 0096,30,17,17,100,100,478.3940744,631.2509531,129.2995543,0,134.8,144.1,40.2,133.6,186.7,66.25991085,81.96830364,21.56117152,0.757850855,1.06910587,4.518258816,1.088248617,3.047640021,0.864708804,2.583386629,0.902370287,99.99997753,99.9990351,99.96093238,639.4
Scenario 0097,30,19,10,0,0,478.3940744,561.5113805,81.58894598,80.9,0,95.6,31.1,116.6,171.2,59.42620876,83.35873839,20.06767972,0.851975741,0.35721643,4.518258816,1.088248617,2.584979561,0.862959706,4.116202115,0.906472567,99.99997753,99.99994682,99.99986319,495.4
Scenario 0098,30,19,10,0,100,478.3940744,561.5113805,80.91091264,80.9,102.5,95.2,30.7,115.7,172.3,59.42620876,83.45368908,20.24912265,0.851975741,0.64317729,4.518258816,1.088248617,2.584979561,0.862959706,5.407238811,0.898939241,99.99997753,99.99994682,99.99988701,597.3
Scenario 0099,30,19,10,100,0,478.3940744,668.3749285,80.84697933,0,0,118.7,37.3,139.8,187,66.25991085,81.38696011,21.44458481,0.715757061,0.303749917,4.518258816,1.088248617,2.509375295,0.864708804,3.72225022,0.898228882,99.99997753,99.99777332,99.99989204,482.8
Scenario 0100,30,19,10,100,100,478.3940744,668.3749288,80.3263397,0,126.5,118.4,37,138.9,188.1,66.25991085,81.4763335,21.60879363,0.715757061,0.575567854,4.518258816,1.088248617,2.509375295,0.864708804,5.202444687,0.892444337,99.99997753,99.99777336,99.99990513,608.9
Scenario 0101,30,19,11,0,0,478.3940744,561.5113805,91.13174049,80.9,0,99.4,32.9,118.2,172.6,59.42620876,83.34927635,20.01438541,0.851975741,0.397333635,4.518258816,1.088248617,2.584979561,0.862959706,3.789617502,0.911253021,99.99997753,99.99994682,99.99906553,504
Scenario 0102,30,19,11,0,100,478.3940744,561.5113805,90.229823,80.9,103.2,98.6,32.4,117.4,174,59.42620876,83.43237666,20.23126377,0.851975741,0.716723212,4.518258816,1.088248617,2.584979561,0.862959706,5.014666667,0.902233248,99.99997753,99.99994682,99.99920239,606.5
Scenario 0103,30,19,11,100,0,478.3940744,668.3749285,90.53495673,0,0,122.6,39.2,141.4,188.4,66.25991085,81.38018818,21.39766155,0.715757061,0.338919089,4.518258816,1.088248617,2.509375295,0.864708804,3.426374748,0.9052847,99.99997753,99.99777332,99.99916543,491.6
Scenario 0104,30,19,11,100,100,478.3940744,668.3749288,89.87049105,0,127.2,121.8,38.7,140.7,189.9,66.25991085,81.45809172,21.59534492,0.715757061,0.643520566,4.518258816,1.088248617,2.509375295,0.864708804,4.823365065,0.898639778,99.99997753,99.99777336,99.99924796,618.3
Scenario 0105,30,19,12,0,0,478.3940744,561.5113805,100.4268129,80.9,0,104.8,34.5,118.3,173.1,59.42620876,83.40640414,19.9912927,0.851975741,0.43459996,4.518258816,1.088248617,2.584979561,0.862959706,3.34777299,0.912928346,99.99997753,99.99994682,99.99667535,511.6
Scenario 0106,30,19,12,0,100,478.3940744,561.5113805,99.25081238,80.9,104.5,103.3,33.9,117.8,175,59.42620876,83.46620568,20.24794377,0.851975741,0.787333445,4.518258816,1.088248617,2.584979561,0.862959706,4.512513198,0.902233248,99.99997753,99.99994682,99.99719448,615.4
Scenario 0107,30,19,12,100,0,478.3940744,668.3749285,100.4384529,0,0,128.1,40.8,141.8,189.1,66.25991085,81.42430297,21.38154401,0.715757061,0.373537438,4.518258816,1.088248617,2.509375295,0.864708804,3.024546451,0.913033679,99.99997753,99.99777332,99.99672801,499.8
Scenario 0108,30,19,12,100,100,478.3940744,668.3749288,99.25081238,0,128.5,126.6,40.2,141.3,190.9,66.25991085,81.48744593,21.61221302,0.715757061,0.709825117,4.518258816,1.088248617,2.509375295,0.864708804,4.335990611,0.902233248,99.99997753,99.99777336,99.99719448,627.5
Scenario 0109,30,19,13,0,0,478.3940744,561.5113805,109.8136462,80.9,0,111.2,35.7,117.7,173.1,59.42620876,83.50493941,19.95883308,0.851975741,0.470643315,4.518258816,1.088248617,2.584979561,0.862959706,3.002422228,0.915122898,99.99997753,99.99994682,99.99099758,518.6
Scenario 0110,30,19,13,0,100,478.3940744,561.5113805,108.2686125,80.9,106.2,108.7,35.1,117.7,175.6,59.42620876,83.53379582,20.25892249,0.851975741,0.857403705,4.518258816,1.088248617,2.584979561,0.862959706,4.08375822,0.902233248,99.99997753,99.99994682,99.99257578,624.2
Scenario 0111,30,19,13,100,0,478.3940744,668.3749285,109.8018163,0,0,134.6,42.1,141.1,189,66.25991085,81.51970525,21.3481804,0.715757061,0.404935172,4.518258816,1.088248617,2.509375295,0.864708804,2.714211266,0.915023108,99.99997753,99.99777332,99.99112943,506.8
Scenario 0112,30,19,13,100,100,478.3940744,668.3749288,108.2686125,0,130.2,132.1,41.4,141.1,191.5,66.25991085,81.55515897,21.61771467,0.715757061,0.773113348,4.518258816,1.088248617,2.509375295,0.864708804,3.923999409,0.902233248,99.99997753,99.99777336,99.99257577,636.3
Scenario 0113,30,19,14,0,0,478.3940744,561.5113805,116.2153526,80.9,0,117.4,36.4,115.8,172,59.42620876,83.67900096,19.89296449,0.851975741,0.492944016,4.518258816,1.088248617,2.584979561,0.862959706,2.762208067,0.91756459,99.99997753,99.99994682,99.98383141,522.5
Scenario 0114,30,19,14,0,100,478.3940744,561.5113805,114.2773971,80.9,107.9,113.9,35.9,116.3,175.1,59.42620876,83.67103414,20.2302427,0.851975741,0.903324731,4.518258816,1.088248617,2.584979561,0.862959706,3.786887578,0.902233248,99.99997753,99.99994682,99.98720501,630
Scenario 0115,30,19,14,100,0,478.3940744,668.3749285,116.1853078,0,0,140.9,42.8,139.1,188,66.25991085,81.68033957,21.28520271,0.715757061,0.424635228,4.518258816,1.088248617,2.509375295,0.864708804,2.504825049,0.917323269,99.99997753,99.99777332,99.98427893,510.8
Scenario 0116,30,19,14,100,100,478.3940744,668.3749288,114.2773971,0,132,137.3,42.2,139.7,190.9,66.25991085,81.683437,21.58740598,0.715757061,0.814650964,4.518258816,1.088248617,2.509375295,0.864708804,3.639189493,0.902233248,99.99997753,99.99777336,99.98720499,642.1
Scenario 0117,30,19,15,0,0,478.3940744,561.5113805,122.6126722,80.9,0,122.8,36.2,114.2,171.2,59.42620876,83.7968804,19.8832063,0.851975741,0.511733796,4.518258816,1.088248617,2.584979561,0.862959706,2.460512596,0.919767001,99.99997753,99.99994682,99.97330624,525.3
Scenario 0118,30,19,15,0,100,478.3940744,561.5113805,120.2824877,80.9,110.4,118.2,35.7,115.3,174.8,59.42620876,83.74974725,20.25422692,0.851975741,0.946837722,4.518258816,1.088248617,2.584979561,0.862959706,3.507003211,0.902233248,99.99997753,99.99994682,99.9793009,635.3
Scenario 0119,30,19,15,100,0,478.3940744,668.3749285,122.5136794,0,0,146.2,42.5,137.4,187.1,66.25991085,81.78977624,21.27312391,0.715757061,0.441475626,4.518258816,1.088248617,2.509375295,0.864708804,2.245029448,0.919016156,99.99997753,99.99777332,99.97420468,513.2
Scenario 0120,30,19,15,100,100,478.3940744,668.3749288,120.2824876,0,134.5,141.6,42.1,138.7,190.7,66.25991085,81.7581253,21.60542081,0.715757061,0.854162533,4.518258816,1.088248617,2.509375295,0.864708804,3.362534395,0.902233248,99.99997753,99.99777336,99.97930084,647.6
Scenario 0121,30,19,16,0,0,478.3940744,561.5113805,128.9133777,80.9,0,127.4,35.5,112.2,170,59.42620876,83.925262,19.87433457,0.851975741,0.525922009,4.518258816,1.088248617,2.584979561,0.862959706,2.203197737,0.921114936,99.99997753,99.99994682,99.95888088,526
Scenario 0122,30,19,16,0,100,478.3940744,561.5113805,126.2825918,80.9,114,121.9,35.3,114.1,174.3,59.42620876,83.8306361,20.28129176,0.851975741,0.987141632,4.518258816,1.088248617,2.584979561,0.862959706,3.168880577,0.902233248,99.99997753,99.99994682,99.96820209,640.5
Scenario 0123,30,19,16,100,0,478.3940744,668.3749285,128.7462975,0,0,150.8,41.7,135.4,185.8,66.25991085,81.90746262,21.26156069,0.715757061,0.454751164,4.518258816,1.088248617,2.509375295,0.864708804,2.032409847,0.919907333,99.99997753,99.99777332,99.96037806,513.7
Scenario 0124,30,19,16,100,100,478.3940744,668.3749288,126.2825916,0,138.1,145.4,41.6,137.4,190.2,66.25991085,81.83435683,21.62591285,0.715757061,0.890974474,4.518258816,1.088248617,2.509375295,0.864708804,3.036261524,0.902233248,99.99997753,99.99777336,99.96820196,652.7
Scenario 0125,30,19,17,0,0,478.3940744,561.5113805,132.016845,80.9,0,130.5,34.4,109.3,167.8,59.42620876,84.11480396,19.82597939,0.851975741,0.525363308,4.518258816,1.088248617,2.584979561,0.862959706,2.006372559,0.921433381,99.99997753,99.99994682,99.9501534,522.9
Scenario 0126,30,19,17,0,100,478.3940744,561.5113805,129.2803144,80.9,117.8,124.3,34.5,112,172.9,59.42620876,83.96900603,20.26131327,0.851975741,1.002073827,4.518258816,1.088248617,2.584979561,0.862959706,2.904542508,0.902233248,99.99997753,99.99994682,99.96123875,642.4
Scenario 0127,30,19,17,100,0,478.3940744,668.3749285,131.7992784,0,0,153.9,40.7,132.3,183.7,66.25991085,82.07699726,21.21403979,0.715757061,0.455462374,4.518258816,1.088248617,2.509375295,0.864708804,1.872885991,0.919897166,99.99997753,99.99777332,99.95207366,510.6
Scenario 0128,30,19,17,100,100,478.3940744,668.3749288,129.2803142,0,142.1,147.8,40.8,135.1,188.7,66.25991085,81.95993431,21.60365022,0.715757061,0.905004592,4.518258816,1.088248617,2.509375295,0.864708804,2.781544361,0.902233248,99.99997753,99.99777336,99.96123855,654.5
Scenario 0129,30,21,10,0,0,478.3940744,592.7049889,81.38947369,80.9,0,97.8,31.2,116.5,171.9,59.42620876,83.45198001,20.0513798,0.807136912,0.317455765,4.518258816,1.088248617,2.16121568,0.862959706,4.508311919,0.904256311,99.99997753,99.99969909,99.99987101,498.3
Scenario 0130,30,21,10,0,100,478.3940744,592.7049888,80.92553227,80.9,107.9,97.5,30.9,115.7,173.1,59.42620876,83.53903987,20.23111741,0.807136912,0.545171603,4.518258816,1.088248617,2.16121568,0.862959706,5.60157414,0.899101673,99.99997753,99.99969908,99.99988652,606
Scenario 0131,30,21,10,100,0,478.3940744,705.4914685,80.85577525,0,0,122.3,37.9,141.1,188.7,66.25991085,81.36569466,21.50666008,0.678100439,0.272954121,4.518258816,1.088248617,2.111211043,0.864708804,4.139486661,0.898326595,99.99997753,99.99559046,99.9998933,490
Scenario 0132,30,21,10,100,100,478.3940744,705.4914692,80.39482706,0,133.2,122,37.5,140.2,189.8,66.25991085,81.45285583,21.66832144,0.678100438,0.493533614,4.518258816,1.088248617,2.111211043,0.864708804,5.429299281,0.893205265,99.99997753,99.99559057,99.99990311,622.7
Scenario 0133,30,21,11,0,0,478.3940744,592.704989,90.88398504,80.9,0,101.6,33.1,118.1,173.4,59.42620876,83.44043675,20.00393648,0.807136912,0.353196644,4.518258816,1.088248617,2.16121568,0.862959706,4.155118251,0.908775274,99.99997753,99.9996991,99.99910593,507.1
Scenario 0134,30,21,11,0,100,478.3940744,592.7049888,90.229823,80.9,108.6,100.8,32.6,117.3,174.8,59.42620876,83.51616303,20.21772357,0.807136912,0.6074744,4.518258816,1.088248617,2.16121568,0.862959706,5.196911574,0.902233248,99.99997753,99.99969908,99.99920239,615
Scenario 0135,30,21,11,100,0,478.3940744,705.4914685,90.53551791,0,0,126.1,39.7,142.7,190.1,66.25991085,81.35733249,21.46488125,0.678100439,0.304652702,4.518258816,1.088248617,2.111211043,0.864708804,3.813834798,0.905290241,99.99997753,99.99559046,99.9991733,498.6
Scenario 0136,30,21,11,100,100,478.3940744,705.4914692,89.94645963,0,134,125.4,39.2,142,191.6,66.25991085,81.43342115,21.65918178,0.678100438,0.551854036,4.518258816,1.088248617,2.111211043,0.864708804,5.035606336,0.899399493,99.99997753,99.99559057,99.99923854,632.2
Scenario 0137,30,21,12,0,0,478.3940744,592.704989,100.1314529,80.9,0,106.9,34.6,118.2,173.9,59.42620876,83.49408962,19.98679494,0.807136912,0.386604588,4.518258816,1.088248617,2.16121568,0.862959706,3.680007312,0.910242153,99.99997753,99.9996991,99.99681022,514.5
Scenario 0138,30,21,12,0,100,478.3940744,592.7049888,99.25081238,80.9,109.8,105.5,34.1,117.8,175.8,59.42620876,83.5474768,20.23887168,0.807136912,0.667466414,4.518258816,1.088248617,2.16121568,0.862959706,4.682419389,0.902233248,99.99997753,99.99969908,99.99719448,623.9
Scenario 0139,30,21,12,100,0,478.3940744,705.4914685,100.3746805,0,0,131.6,41.3,143.1,190.8,66.25991085,81.39977945,21.45316276,0.678100439,0.335811632,4.518258816,1.088248617,2.111211043,0.864708804,3.373711139,0.912453456,99.99997753,99.99559046,99.99678286,506.8
Scenario 0140,30,21,12,100,100,478.3940744,705.4914692,99.25081238,0,135.2,130.1,40.7,142.6,192.7,66.25991085,81.46252255,21.67870094,0.678100438,0.608314028,4.518258816,1.088248617,2.111211043,0.864708804,4.532374756,0.902233248,99.99997753,99.99559057,99.99719448,641.3
Scenario 0141,30,21,13,0,0,478.3940744,592.704989,109.4628999,80.9,0,113.1,35.9,117.7,174,59.42620876,83.58813636,19.96065825,0.807136912,0.419081081,4.518258816,1.088248617,2.16121568,0.862959706,3.305065243,0.912196723,99.99997753,99.9996991,99.9913549,521.6
Scenario 0142,30,21,13,0,100,478.3940744,592.7049888,108.2686125,80.9,111.5,110.8,35.3,117.7,176.5,59.42620876,83.61213693,20.25437685,0.807136912,0.727072224,4.518258816,1.088248617,2.16121568,0.862959706,4.238491972,0.902233248,99.99997753,99.99969908,99.99257577,632.7
Scenario 0143,30,21,13,100,0,478.3940744,705.4914685,109.694988,0,0,137.9,42.6,142.5,190.9,66.25991085,81.49181913,21.42472705,0.678100439,0.364274325,4.518258816,1.088248617,2.111211043,0.864708804,3.030723067,0.914130932,99.99997753,99.99559046,99.99134083,513.9
Scenario 0144,30,21,13,100,100,478.3940744,705.4914692,108.2686125,0,136.9,135.5,42,142.5,193.3,66.25991085,81.52770666,21.68807932,0.678100438,0.662710849,4.518258816,1.088248617,2.111211043,0.864708804,4.102608712,0.902233248,99.99997753,99.99559057,99.99257577,650.2
Scenario 0145,30,21,14,0,0,478.3940744,592.704989,115.800899,80.9,0,119.3,36.6,115.9,173,59.42620876,83.75733283,19.89970367,0.807136912,0.439364637,4.518258816,1.088248617,2.16121568,0.862959706,3.044888664,0.91428458,99.99997753,99.9996991,99.9846778,525.7
Scenario 0146,30,21,14,0,100,478.3940744,592.7049888,114.277397,80.9,113.2,116,36,116.4,176,59.42620876,83.74643872,20.22902036,0.807136912,0.766245033,4.518258816,1.088248617,2.16121568,0.862959706,3.930853779,0.902233248,99.99997753,99.99969908,99.98720497,638.5
Scenario 0147,30,21,14,100,0,478.3940744,705.4914685,116.0045421,0,0,144.1,43.2,140.6,189.8,66.25991085,81.64873937,21.36544903,0.678100439,0.382182399,4.518258816,1.088248617,2.111211043,0.864708804,2.793438867,0.915891596,99.99997753,99.99559046,99.98476638,517.7
Scenario 0148,30,21,14,100,100,478.3940744,705.4914692,114.277397,0,138.6,140.7,42.7,141.1,192.8,66.25991085,81.65302542,21.6607737,0.678100438,0.698498776,4.518258816,1.088248617,2.111211043,0.864708804,3.805267948,0.902233248,99.99997753,99.99559057,99.98720497,655.9
Scenario 0149,30,21,15,0,0,478.3940744,592.704989,122.122553,80.9,0,124.4,36.3,114.3,172.2,59.42620876,83.87052654,19.89393196,0.807136912,0.456868153,4.518258816,1.088248617,2.16121568,0.862959706,2.726382941,0.916077286,99.99997753,99.9996991,99.97473946,528.1
Scenario 0150,30,21,15,0,100,478.3940744,592.7049888,120.2824876,80.9,115.6,120.2,35.9,115.5,175.8,59.42620876,83.82201679,20.25631571,0.807136912,0.803732529,4.518258816,1.088248617,2.16121568,0.862959706,3.651496556,0.902233248,99.99997753,99.99969908,99.97930081,643.9
Scenario 0151,30,21,15,100,0,478.3940744,705.4914685,122.3007268,0,0,149.3,43,138.9,189,66.25991085,81.75392133,21.35669926,0.678100439,0.397928262,4.518258816,1.088248617,2.111211043,0.864708804,2.496902147,0.917413154,99.99997753,99.99559046,99.97481203,520.2
Scenario 0152,30,21,15,100,100,478.3940744,705.4914692,120.2824876,0,141.2,145,42.6,140.1,192.6,66.25991085,81.72482221,21.68153516,0.678100438,0.732836787,4.518258816,1.088248617,2.111211043,0.864708804,3.526468939,0.902233248,99.99997753,99.99559057,99.9793008,661.5
Scenario 0153,30,21,16,0,0,478.3940744,592.704989,128.3942829,80.9,0,129,35.7,112.5,171.1,59.42620876,83.99286189,19.889265,0.807136912,0.470869569,4.518258816,1.088248617,2.16121568,0.862959706,2.446996719,0.917387606,99.99997753,99.9996991,99.96087284,529.2
Scenario 0154,30,21,16,0,100,478.3940744,592.7049888,126.2825915,80.9,119.1,123.9,35.5,114.4,175.4,59.42620876,83.89909186,20.28714518,0.807136912,0.838970618,4.518258816,1.088248617,2.16121568,0.862959706,3.303648393,0.902233248,99.99997753,99.99969908,99.96820191,649.2
Scenario 0155,30,21,16,100,0,478.3940744,705.4914685,128.5541946,0,0,153.8,42.3,137,187.9,66.25991085,81.86617747,21.34872873,0.678100439,0.410936825,4.518258816,1.088248617,2.111211043,0.864708804,2.24220949,0.918528557,99.99997753,99.99559046,99.9610504,521
Scenario 0156,30,21,16,100,100,478.3940744,705.4914692,126.2825915,0,144.7,148.6,42.1,138.9,192.1,66.25991085,81.79755971,21.70514261,0.678100438,0.765239994,4.518258816,1.088248617,2.111211043,0.864708804,3.188133853,0.902233248,99.99997753,99.99559057,99.9682019,666.4
Scenario 0157,30,21,17,0,0,478.3940744,592.704989,131.5438822,80.9,0,132,34.6,109.6,169.1,59.42620876,84.17567254,19.84391238,0.807136912,0.472011004,4.518258816,1.088248617,2.16121568,0.862959706,2.233686073,0.91811891,99.99997753,99.9996991,99.95160665,526.2
Scenario 0158,30,21,17,0,100,478.3940744,592.7049888,129.2803142,80.9,122.8,126.3,34.7,112.3,174,59.42620876,84.03350862,20.27005229,0.807136912,0.852931978,4.518258816,1.088248617,2.16121568,0.862959706,3.031625167,0.902233248,99.99997753,99.99969908,99.9612386,651
Scenario 0159,30,21,17,100,0,478.3940744,705.4914685,131.6510655,0,0,156.9,41.3,134,185.8,66.25991085,82.03001377,21.30363561,0.678100439,0.412742847,4.518258816,1.088248617,2.111211043,0.864708804,2.04786067,0.918858033,99.99997753,99.99559046,99.95258232,518
Scenario 0160,30,21,17,100,100,478.3940744,705.4914692,129.2803141,0,148.5,151.1,41.4,136.7,190.7,66.25991085,81.91918183,21.68543329,0.678100438,0.778306234,4.518258816,1.088248617,2.111211043,0.864708804,2.923970371,0.902233248,99.99997753,99.99559057,99.9612385,668.4
Scenario 0161,30,23,10,0,0,478.3940744,623.8968603,81.21777422,80.9,0,99.8,31.4,116.7,173,59.42620876,83.49540997,20.11227643,0.766783911,0.286020549,4.518258816,1.088248617,1.82242594,0.862959706,4.796088435,0.90234863,99.99997753,99.99919772,99.99987763,501.8
Scenario 0162,30,23,10,0,100,478.3940744,623.8968601,80.93639133,80.9,112.6,99.5,31.1,115.9,174.2,59.42620876,83.57500384,20.28961564,0.766783911,0.472497589,4.518258816,1.088248617,1.82242594,0.862959706,5.735519384,0.899222323,99.99997753,99.99919769,99.99988616,614.2
Scenario 0163,30,23,10,100,0,478.3940744,742.5967295,80.73552346,0,0,125.6,38.4,142.6,190.6,66.25991085,81.30462923,21.63485279,0.644217858,0.247751132,4.518258816,1.088248617,1.789086955,0.864708804,4.452142944,0.896990521,99.99997753,99.99210716,99.99989877,497.2
Scenario 0164,30,23,10,100,100,478.3940744,742.5967315,80.44665174,0,139.3,125.3,38.1,141.8,191.8,66.25991085,81.38607704,21.79530489,0.644217856,0.431497591,4.518258816,1.088248617,1.789086955,0.864708804,5.585407149,0.893781063,99.99997753,99.99210743,99.99990156,636.3
Scenario 0165,30,23,11,0,0,478.3940744,623.8968605,90.66883955,80.9,0,103.5,33.2,118.2,174.5,59.42620876,83.48230438,20.069165,0.76678391,0.318270067,4.518258816,1.088248617,1.82242594,0.862959706,4.424046353,0.906623657,99.99997753,99.99919776,99.99914065,510.3
Scenario 0166,30,23,11,0,100,478.3940744,623.8968601,90.229823,80.9,113.3,102.8,32.8,117.6,176,59.42620876,83.55097788,20.2792038,0.766783911,0.526470847,4.518258816,1.088248617,1.82242594,0.862959706,5.32275797,0.902233248,99.99997753,99.99919769,99.99920239,623.4
Scenario 0167,30,23,11,100,0,478.3940744,742.5967295,90.39310833,0,0,129.4,40.2,144.3,192.1,66.25991085,81.29506082,21.59706903,0.644217858,0.276591139,4.518258816,1.088248617,1.789086955,0.864708804,4.10498071,0.903866,99.99997753,99.99210716,99.99920058,506
Scenario 0168,30,23,11,100,100,478.3940744,742.5967315,90.00395613,0,140.1,128.7,39.8,143.7,193.6,66.25991085,81.36583957,21.78914934,0.644217856,0.482521667,4.518258816,1.088248617,1.789086955,0.864708804,5.181917552,0.899974482,99.99997753,99.99210743,99.99923135,645.9
